,Scientific Name,Class,Order,Family,Trend,Status,Life Span (years),Length (cm),Weight (kg),Is Social,Is Nocturnal,Diet,Mating Behavior,Incubation Period (days),Baby Carrying,Independent Age (days),Africa,Antarctica,Asia,Europe,Oceania,South America,Central America,North America,Cold,Dry/Desert,Polar/Tundra,Temperate,Tropical
562,Eubalaena glacialis,mammalia,artiodactyla,balaenidae,1,1,75,1450,55000,1,0,1,1,375,1,365,1,1,1,1,1,1,1,1,1,0,0,1,0
563,Procyon pygmaeus,mammalia,carnivora,procyonidae,0,1,10.5,70,3.5,0,1,0,1,64,3.5,300,0,0,0,0,0,0,0,0,0,0,0,0,1
564,Glironia venusta,mammalia,didelphimorphia,didelphidae,1,0,1.5,182.5,0.225,0,1,0,1,13.25,9.875,91,0,0,0,0,0,0,0,0,0,0,0,0,0
565,Micromys minutus,mammalia,rodentia,muridae,1,0,3,65,0.0075,1,1,0,1,17.5,5.5,15.5,0,0,1,1,0,0,0,0,0,0,0,1,1
566,Notomys alexis,mammalia,rodentia,muridae,1,0,2,105,0.035,1,1,0,1,39.5,3.5,28,0,0,0,0,1,0,0,0,0,1,0,0,0
567,Canis lupus crassodon,mammalia,carnivora,canidae,1,0,8,150,40,1,1,1,1,61.5,5.5,206.2866242,0,0,0,0,0,0,0,0,0,0,0,1,0
568,Pecari tajacu,mammalia,artiodactyla,tayassuidae,1,0,20,100,21.5,1,0,2,1,150,3,75,0,0,0,0,0,0,0,0,0,1,0,1,1
569,Mustela itatsi,mammalia,carnivora,mustelidae,0,0,5,28.5,0.3,0,1,1,1,30,7,56,0,0,1,0,0,0,0,0,0,0,0,1,0
570,Neotamias townsendii,mammalia,rodentia,sciuridae,1,0,4.5,30,0.089,0,0,0,1,28,4.5,90,0,0,0,0,0,0,0,0,0,0,0,1,0
571,Mandrillus leucophaeus,mammalia,primates,cercopithecidae,1,1,29,687,31,1,0,0,1,180.5,1,465,1,0,0,0,0,0,0,0,0,0,0,0,1
572,Potamochoerus porcus,mammalia,artiodactyla,suidae,0,0,17.5,122.5,80,1,1,0,0,120,3.5,365.5171233,1,0,0,0,0,0,0,0,0,0,0,0,1
573,Pteropus dasymallus,mammalia,chiroptera,pteropodidae,0,1,17,221,0.45,1,1,2,1,150,1,153.5625,0,0,1,0,0,0,0,0,0,0,0,0,1
574,Lagenorhynchus albirostris,mammalia,artiodactyla,delphinidae,1,0,40,250,267,1,0,1,1,345,1,365,0,0,1,1,0,0,0,0,1,0,0,1,0
575,Macaca arctoides,mammalia,primates,cercopithecidae,0,1,24.43410853,56.5,8.5,1,0,2,1,177,1,365,0,0,1,0,0,0,0,0,0,0,0,0,1
576,Apodemus flavicollis,mammalia,rodentia,muridae,1,0,18,111,0.0355,0,1,0,1,23,6.5,21,0,0,1,1,0,0,0,0,1,1,0,1,0
577,Physeter macrocephalus,mammalia,artiodactyla,physeteridae,1,1,70,1450,26000,1,0,1,1,450,1,730,1,1,1,1,1,0,0,0,1,0,0,1,1
578,Ammospermophilus harrisii,mammalia,rodentia,sciuridae,1,0,6.5,23.5,0.125,0,0,0,1,30,6,49,0,0,0,0,0,0,0,0,0,1,0,1,0
579,Capricornis crispus,mammalia,artiodactyla,bovidae,2,0,22.5,297.2413793,37.5,1,0,2,0,215,1,547.5,0,0,1,0,0,0,0,0,0,0,0,1,0
580,Loris lydekkerianus,mammalia,primates,lorisidae,0,0,17.5,23.5,0.235,1,1,3,1,150,1.5,150,0,0,1,0,0,0,0,0,0,1,0,0,1
581,Macropus parryi,mammalia,diprotodontia,macropodidae,1,0,10,126.2674419,16.5,1,0,2,1,36,1,540,0,0,0,0,1,0,0,0,0,0,0,1,0
582,Propithecus coquereli,mammalia,primates,indriidae,0,1,27.5,46,3.5,1,0,2,1,162,1,180,1,0,0,0,0,0,0,0,0,0,0,1,1
583,Trachypithecus francoisi,mammalia,primates,cercopithecidae,0,1,26,55.5,6,1,0,2,1,195,1,730,0,0,1,0,0,0,0,0,0,0,0,0,1
584,Petaurista petaurista,mammalia,rodentia,sciuridae,0,0,16,42,1.75,0,1,2,1,44.67741935,1.5,60,0,0,1,0,0,0,0,0,0,0,0,0,1
585,Loris tardigradus,mammalia,primates,lorisidae,0,1,17.5,14,0.1375,1,1,3,1,170.5,1.5,185,0,0,1,0,0,0,0,0,0,0,0,0,1
586,Peromyscus gossypinus,mammalia,rodentia,cricetidae,1,0,4.5,180,0.0425,0,1,0,1,26.5,7,22.5,0,0,0,0,0,0,0,0,0,0,0,1,0
587,Eubalaena australis,mammalia,artiodactyla,balaenidae,2,0,75,1350,60000,1,0,1,1,345,1,365,1,1,0,0,1,0,0,0,1,0,0,1,0
588,Tenrec ecaudatus,mammalia,afrosoricida,tenrecidae,1,0,5.5,32.5,1.5,0,1,0,1,55,17.5,25.75,1,0,0,0,0,0,0,0,0,0,0,0,1
589,Gazella subgutturosa,mammalia,artiodactyla,bovidae,0,1,16,1100,30,1,0,2,1,165,1.5,180,0,0,1,0,0,0,0,0,0,1,0,1,1
590,Hylochoerus meinertzhageni,mammalia,artiodactyla,suidae,0,0,11.5,150,187.5,1,1,2,1,151,6.5,63,1,0,0,0,0,0,0,0,0,0,0,0,1
591,Trachypithecus cristatus,mammalia,primates,cercopithecidae,0,0,31,52,5.5,1,0,2,1,190.5,1,540,0,0,1,0,0,0,0,0,0,0,0,0,1
592,Balaenoptera bonaerensis,mammalia,artiodactyla,balaenopteridae,1,0,50,950,7000,0,0,1,1,315,1,730,1,1,0,0,1,0,0,0,1,0,1,1,1
593,Tremarctos ornatus,mammalia,carnivora,ursidae,0,1,28,160,117.5,0,1,2,1,6.5,2,365,0,0,0,0,0,0,0,0,0,0,0,0,1
594,Syncerus caffer,mammalia,artiodactyla,bovidae,0,0,20,200,125.5,1,1,2,1,330,1,547.5,1,0,0,0,0,0,0,0,0,0,0,0,1
595,Cricetomys gambianus,mammalia,rodentia,nesomyidae,1,0,4.5,0,1,1,1,0,0,31,6,28,1,0,0,0,0,0,0,0,0,0,0,0,1
596,Onychogalea fraenata,mammalia,diprotodontia,macropodidae,1,1,9,100,6,0,1,2,1,24,1,120,0,0,0,0,1,0,0,0,0,1,0,0,0
597,Ammospermophilus leucurus,mammalia,rodentia,sciuridae,1,0,5,213.5,0.1065,0,0,0,1,32.5,9.5,60.89285714,0,0,0,0,0,0,0,0,0,1,0,1,0
598,Galerella sanguinea,mammalia,carnivora,herpestidae,1,0,10,33.5,0.5875,0,0,0,1,61,3,180,1,0,0,0,0,0,0,0,0,0,0,0,1
599,Neotamias quadrivittatus,mammalia,rodentia,sciuridae,1,0,3,121,0.062,1,0,2,0,44.5,6.5,45,0,0,0,0,0,0,0,0,0,0,0,1,0
600,Muscardinus avellanarius,mammalia,rodentia,gliridae,1,0,4.5,7.5,0.0185,0,1,2,1,24,4,35,0,0,1,1,0,0,0,0,1,0,0,1,0
601,Globicephala macrorhynchus,mammalia,artiodactyla,delphinidae,1,0,52.5,400,2872.992228,1,1,1,1,450,1,1095,1,0,1,1,1,0,0,0,0,0,0,1,1
602,Xerus erythropus,mammalia,rodentia,sciuridae,1,0,4,25.5,0.5,1,0,0,1,71,3,60.89285714,1,0,0,0,0,0,0,0,0,1,0,0,1
603,Capra falconeri,mammalia,artiodactyla,bovidae,2,0,11.5,159,71,1,0,2,1,152.5,1.5,180,0,0,1,0,0,0,0,0,0,0,0,1,1
604,Lagidium viscacia,mammalia,rodentia,chinchillidae,1,0,19,396,3,1,0,2,1,130,1,56,0,0,0,0,0,0,0,0,0,0,0,0,1
605,Procyon cancrivorus,mammalia,carnivora,procyonidae,0,0,14,60.5,7,0,1,0,1,66.5,4.5,240,0,0,0,0,0,0,0,0,0,0,0,0,1
606,Delphinus delphis,mammalia,artiodactyla,delphinidae,1,0,28.5,198,118,1,0,1,1,315,1,365.5171233,1,1,1,1,1,1,1,1,0,0,0,1,1
607,Urocitellus columbianus,mammalia,rodentia,sciuridae,1,0,2.5,367.5,0.576,1,0,2,1,24,4.5,60.89285714,0,0,0,0,0,0,0,0,1,0,0,1,0
608,Marmota olympus,mammalia,rodentia,sciuridae,0,0,4,71,7,1,0,2,1,28,3.5,730,0,0,0,0,0,0,0,0,1,0,0,1,0
609,Pseudomys fieldi,mammalia,rodentia,muridae,1,1,2,100,0.0455,0,1,2,1,28,4,28,0,0,0,0,1,0,0,0,0,1,0,0,0
610,Ceratotherium simum simum,mammalia,perissodactyla,rhinocerotidae,2,0,40,350,467.9210526,1,0,2,1,480,1,912.5,1,0,0,0,0,0,0,0,0,0,0,0,1
611,Gazella cuvieri,mammalia,artiodactyla,bovidae,0,1,18,100,25,1,1,2,1,180,1.5,365.5171233,1,0,0,0,0,0,0,0,0,1,0,1,0
612,Paguma larvata,mammalia,carnivora,viverridae,0,0,15,63.5,4.5,0,1,0,1,122.66,2.5,206.2866242,0,0,1,0,0,0,0,0,0,0,0,1,1
613,Tursiops aduncus,mammalia,artiodactyla,delphinidae,1,0,40,200,230,1,0,1,1,360,1,1825,1,0,1,0,1,0,0,0,0,0,0,1,1
614,Mustela sibirica,mammalia,carnivora,mustelidae,1,0,5,32,0.59,0,1,1,1,39.5,7,206.2866242,0,0,1,0,0,0,0,0,0,0,0,1,1
615,Lagostrophus fasciatus,mammalia,diprotodontia,macropodidae,1,1,6,425,2,1,1,2,1,32.53947368,1.5,270,0,0,1,0,1,0,0,0,0,1,0,0,0
616,Steno bredanensis,mammalia,artiodactyla,delphinidae,1,0,30,200,122.5,1,0,1,1,100,1,60,1,0,1,1,1,0,0,0,0,0,0,1,1
617,Martes zibellina,mammalia,carnivora,mustelidae,2,0,13,45.5,0.3505,0,0,0,1,271.5,4,49,0,0,1,1,0,0,0,0,1,0,1,1,0
618,Taurotragus derbianus,mammalia,artiodactyla,bovidae,0,1,22.5,255,150.5,1,1,2,1,270,1,180,1,0,0,0,0,0,0,0,0,1,0,0,1
619,Alcelaphus buselaphus,mammalia,artiodactyla,bovidae,0,0,13.5,225,150,1,0,2,1,255,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1
620,Eulemur rufifrons,mammalia,primates,lemuridae,0,0,22.5,41.5,2,1,0,1,1,120,1,180,1,0,0,0,0,0,0,0,0,1,0,1,1
621,Viverra tangalunga,mammalia,carnivora,viverridae,1,0,11.5,64,3.5,0,1,0,1,122.66,1,206.2866242,0,0,1,0,0,0,0,0,0,0,0,0,1
622,Oryx beisa,mammalia,artiodactyla,bovidae,0,1,18,175,79,1,0,2,1,270,1,365.5171233,1,0,0,0,0,0,0,0,0,1,0,0,1
623,Peponocephala electra,mammalia,artiodactyla,delphinidae,1,0,25,300,200,1,0,1,1,360,1,365.5171233,1,0,1,0,1,0,0,0,0,0,0,1,1
624,Balaenoptera brydei,mammalia,artiodactyla,balaenopteridae,1,0,60,1500,25000,0,0,1,1,345,1,180,1,0,1,1,1,0,0,0,0,0,0,1,1
625,Capra sibirica,mammalia,artiodactyla,bovidae,1,0,16,297.2413793,82,1,0,2,1,175,1,180,0,0,1,0,0,0,0,0,1,1,0,1,0
626,Caperea marginata,mammalia,artiodactyla,cetotheriidae,1,0,50,600,3,0,0,1,1,330,1,270,1,0,0,0,1,0,0,0,1,0,0,1,0
627,Dendrolagus lumholtzi,mammalia,diprotodontia,macropodidae,1,0,15,565,6,0,1,2,1,45,1,330,0,0,0,0,1,0,0,0,0,0,0,0,1
628,Semnopithecus priam,mammalia,primates,cercopithecidae,0,0,24.43410853,67.5,15.5,1,0,2,1,180,1,497.5637255,0,0,1,0,0,0,0,0,0,0,0,0,1
629,Boselaphus tragocamelus,mammalia,artiodactyla,bovidae,1,0,15.5,150,194,1,0,2,1,255,1.5,300,0,0,1,0,0,0,0,0,0,0,0,0,1
630,Manis javanica,mammalia,pholidota,manidae,0,1,17.2,52.5,10,0,1,0,1,130,1.5,108.75,0,0,1,0,0,0,0,0,0,0,0,0,1
631,Mico argentatus,mammalia,primates,callitrichidae,0,0,16,23,0.35,1,0,0,0,142.5,2,180,0,0,0,0,0,0,0,0,0,0,0,0,1
632,Oryx dammah,mammalia,artiodactyla,bovidae,1,1,20,190,150.5,1,1,2,1,270,1,98,1,0,0,0,0,0,0,0,0,1,0,0,1
633,Atilax paludinosus,mammalia,carnivora,herpestidae,0,0,17,49.5,2.5,0,0,0,1,74.5,2.5,60,1,0,0,0,0,0,0,0,0,0,0,0,1
634,Capra pyrenaica,mammalia,artiodactyla,bovidae,2,0,14,120,57.5,1,0,2,1,164.5,1.5,365.5171233,0,0,0,1,0,0,0,0,0,0,0,1,0
635,Cercocebus torquatus,mammalia,primates,cercopithecidae,0,1,22,56,8.5,1,0,0,1,170,1,497.5637255,1,0,0,0,0,0,0,0,0,0,0,0,1
636,Semnopithecus johnii,mammalia,primates,cercopithecidae,0,1,24.43410853,69,11.5,1,0,2,1,200,1,365,0,0,1,0,0,0,0,0,0,0,0,0,1
637,Balaena mysticetus,mammalia,artiodactyla,balaenidae,2,0,100,1600,55000,1,0,1,1,405,1,360,0,0,0,0,0,0,0,0,1,0,1,0,0
638,Ateles chamek,mammalia,primates,atelidae,0,1,34,700,9.576017857,1,0,2,1,140,1,300,0,0,0,0,0,0,0,0,0,0,0,0,1
639,Ozotoceros bezoarticus,mammalia,artiodactyla,cervidae,0,0,16,297.2413793,28,1,0,2,1,210,1,365,0,0,0,0,0,0,0,0,0,0,0,0,1
640,Mustela putorius furo,mammalia,carnivora,mustelidae,1,0,8.5,45,1,1,0,1,1,42,5,90,1,1,1,1,1,1,1,1,1,1,0,1,1
641,Phacochoerus aethiopicus,mammalia,artiodactyla,suidae,0,0,12.5,125,87.5,1,0,2,1,170,2.5,365.5171233,1,0,0,0,0,0,0,0,0,1,0,0,1
642,Solenodon paradoxus,mammalia,eulipotyphla,solenodontidae,0,1,11,60.5,0.8,1,1,0,0,84,2,30.20833333,0,0,0,0,0,0,0,0,0,0,0,0,1
643,Tragelaphus imberbis,mammalia,artiodactyla,bovidae,0,0,12.5,125,82,1,1,2,1,225,1,365.5171233,1,0,0,0,0,0,0,0,0,0,0,0,1
644,Eulemur fulvus,mammalia,primates,lemuridae,0,0,24.43410853,92.5,2.5,1,0,2,1,120,1,135,1,0,0,0,0,0,0,0,0,0,0,0,1
645,Gazella gazella,mammalia,artiodactyla,bovidae,0,1,11.5,297.2413793,23,1,0,2,1,180,1,120,0,0,1,0,0,0,0,0,0,0,0,1,0
646,Ondatra zibethicus,mammalia,rodentia,cricetidae,1,0,6.5,55,1,1,0,2,1,44.67741935,7.5,42,0,0,1,1,0,0,0,0,1,1,1,1,0
647,Lepus saxatilis,mammalia,lagomorpha,leporidae,0,0,4,55,2.5,0,1,2,1,42,2,27.16666667,1,0,0,0,0,0,0,0,0,0,0,1,1
648,Lagenorhynchus australis,mammalia,artiodactyla,delphinidae,1,0,13,200,115,1,0,1,1,330,1,720,0,0,0,0,0,0,0,0,0,0,0,1,0
649,Colobus polykomos,mammalia,primates,cercopithecidae,1,1,23,58.5,8.5,1,0,2,1,175,1,497.5637255,1,0,0,0,0,0,0,0,0,0,0,0,1
650,Dasyurus geoffroii,mammalia,dasyuromorphia,dasyuridae,1,0,3.5,41,0.5,0,1,1,1,19.5,4,126,0,0,0,0,1,0,0,0,0,1,0,0,0
651,Saguinus midas,mammalia,primates,callitrichidae,1,0,13,24,0.475,1,0,0,1,155,2,497.5637255,0,0,0,0,0,0,0,0,0,0,0,0,1
652,Grampus griseus,mammalia,artiodactyla,delphinidae,1,0,30,300,400,1,1,1,1,405,1,450,1,1,1,1,1,0,0,0,0,0,0,1,1
653,Ovibos moschatus,mammalia,artiodactyla,bovidae,1,0,16,192.5,295,1,0,2,1,255,1,730,0,0,0,0,0,0,0,0,1,0,1,0,0
654,Philander opossum,mammalia,didelphimorphia,didelphidae,1,0,2.5,27.5,1.2305,0,1,0,1,13.5,4.5,83,0,0,0,0,0,0,0,0,0,0,0,1,1
655,Chinchilla lanigera,mammalia,rodentia,chinchillidae,0,1,15,128.2635659,0.7,1,1,2,0,111,2.5,49,0,0,0,0,0,0,0,0,0,0,0,0,1
656,Eubalaena japonica,mammalia,artiodactyla,balaenidae,1,1,75,1650,65000,1,0,1,1,375,1,365,0,0,1,0,0,0,0,0,1,0,0,1,0
657,Hippocamelus bisulcus,mammalia,artiodactyla,cervidae,0,1,14,157.5,80,1,0,2,1,210,1,135,0,0,0,0,0,0,0,0,1,0,0,1,0
658,Cavia aperea,mammalia,rodentia,caviidae,1,0,6.5,272,0.637,1,0,2,1,62,2,25,0,0,0,0,0,0,0,0,0,0,0,0,1
659,Cercopithecus ascanius,mammalia,primates,cercopithecidae,1,0,28,42,3.5,1,0,0,1,180,1,497.5637255,1,0,0,0,0,0,0,0,0,0,0,0,1
660,Leontopithecus chrysomelas,mammalia,primates,callitrichidae,0,1,21,24,0.535,1,0,0,0,128.5,2,497.5637255,0,0,0,0,0,0,0,0,0,0,0,0,1
661,Pteropus rufus,mammalia,chiroptera,pteropodidae,0,1,11.5,25,0.625,1,1,2,1,125,1.5,135,1,0,0,0,0,0,0,0,0,0,0,0,1
662,Cavia porcellus,mammalia,rodentia,caviidae,1,0,11,22.5,0.3505,1,0,2,1,65.5,3,17.5,1,1,1,1,1,1,1,1,0,0,0,0,1
663,Tetracerus quadricornis,mammalia,artiodactyla,bovidae,0,1,10,95,19.5,0,0,2,1,240,1.5,365,0,0,1,0,0,0,0,0,0,0,0,0,1
664,Neotoma lepida,mammalia,rodentia,cricetidae,1,0,4,33.5,0.236,0,1,2,1,33,5,28,0,0,0,0,0,0,0,0,0,0,0,1,0
665,Beatragus hunteri,mammalia,artiodactyla,bovidae,0,1,12.5,160,95.5,1,0,2,1,210,1,365.5171233,1,0,0,0,0,0,0,0,0,0,0,0,1
666,Phocoena dioptrica,mammalia,artiodactyla,phocoenidae,1,0,9,150,72,0,0,1,1,285,1,365.5171233,0,1,0,0,1,0,0,0,0,0,1,0,0
667,Marmota caligata,mammalia,rodentia,sciuridae,1,0,12,72,5,1,0,2,0,27.5,3.5,730,0,0,0,0,0,0,0,0,1,0,1,1,0
668,Eschrichtius robustus,mammalia,artiodactyla,eschrichtiidae,1,0,80,1400,24500,1,0,1,1,405,1,195,0,0,1,0,0,0,0,0,1,0,0,1,0
669,Prionailurus planiceps,mammalia,carnivora,felidae,0,1,14,45.5,1.5,0,1,1,1,56,1.5,206.2866242,0,0,1,0,0,0,0,0,0,0,0,0,1
670,Rattus exulans,mammalia,rodentia,muridae,1,0,13.5,128.2635659,0.06,1,1,0,1,22.5,4,28,0,0,1,0,0,0,0,0,0,0,0,0,1
671,Dama dama mesopotamica,mammalia,artiodactyla,cervidae,2,1,15,297.2413793,70,1,0,2,1,229,1,365.5171233,0,0,1,0,0,0,0,0,0,0,0,1,0
672,Galidia elegans,mammalia,carnivora,eupleridae,0,0,13,35,0.8,1,0,1,1,82,1,206.2866242,1,0,0,0,0,0,0,0,0,0,0,0,1
673,Ziphius cavirostris,mammalia,artiodactyla,ziphiidae,1,0,40,600,3500,1,0,1,1,1,1,365.5171233,1,0,1,1,1,0,0,0,0,0,0,1,1
674,Tragelaphus spekii,mammalia,artiodactyla,bovidae,0,0,21.5,140.5,71.5,0,1,2,1,240,1,365.5171233,1,0,0,0,0,0,0,0,0,0,0,0,1
675,Miopithecus ogouensis,mammalia,primates,cercopithecidae,1,0,28,35,0.5,1,0,0,1,168.9444444,1,90,1,0,0,0,0,0,0,0,0,0,0,0,1
676,Lontra longicaudis,mammalia,carnivora,mustelidae,0,0,16.03571429,120,10,0,0,1,1,56,3,206.2866242,0,0,0,0,0,0,0,0,0,0,0,0,1
677,Cercopithecus mona,mammalia,primates,cercopithecidae,1,0,30,485,4.5,1,0,0,1,165,1,365,1,0,0,0,0,0,0,0,0,0,0,0,1
678,Pteropus rodricensis,mammalia,chiroptera,pteropodidae,2,1,30,17.5,0.35,1,1,2,1,150,1,270,1,0,0,0,0,0,0,0,0,0,0,0,1
679,Acomys cahirinus,mammalia,rodentia,muridae,1,0,4,111,0.064,1,1,0,1,38.5,5,60.89285714,1,0,0,0,0,0,0,0,0,0,0,1,0
680,Phocoenoides dalli,mammalia,artiodactyla,phocoenidae,1,0,17.5,200,185,1,0,1,1,315,1,730,0,0,1,0,0,0,0,0,1,0,0,1,0
681,Ourebia ourebi,mammalia,artiodactyla,bovidae,0,0,11,101,17,1,0,2,1,195,1,135,1,0,0,0,0,0,0,0,0,0,0,0,1
682,Ratufa macroura,mammalia,rodentia,sciuridae,0,0,7.5,35,2,0,0,0,1,28,1.5,75,0,0,1,0,0,0,0,0,0,0,0,0,1
683,Hystrix brachyura,mammalia,rodentia,hystricidae,0,0,27,67.5,1,1,1,2,1,44.67741935,2.5,60.89285714,0,0,1,0,0,0,0,0,0,0,0,0,1
684,Madoqua kirkii,mammalia,artiodactyla,bovidae,1,0,11.5,595,4.5,1,1,2,0,165,1,210,1,0,0,0,0,0,0,0,0,0,0,0,1
685,Thomomys bottae,mammalia,rodentia,geomyidae,1,0,2,22.5,0.185,0,1,2,1,18,3.5,60,0,0,0,0,0,0,0,0,0,0,0,1,0
686,Zaglossus bartoni,mammalia,monotremata,tachyglossidae,0,1,30,80,7.5,0,1,0,1,16.5,1,250,0,0,0,0,1,0,0,0,0,0,0,0,1
687,Pseudois nayaur,mammalia,artiodactyla,bovidae,1,0,13.5,140,55,1,0,2,1,160,1,180,0,0,1,0,0,0,0,0,1,0,0,1,0
688,Podomys floridanus,mammalia,rodentia,cricetidae,0,1,4,199,0.0325,0,1,0,1,23.5,3,24.5,0,0,0,0,0,0,0,0,0,0,0,1,0
689,Apodemus agrarius,mammalia,rodentia,muridae,1,0,2.5,126,1.914814961,1,1,0,1,44.67741935,6,60.89285714,0,0,1,1,0,0,0,0,0,0,0,1,0
690,Ratufa bicolor,mammalia,rodentia,sciuridae,0,0,18.5,46.5,1.546,0,0,2,1,31.5,1.5,35,0,0,1,0,0,0,0,0,0,0,0,0,1
691,Sciurus variegatoides,mammalia,rodentia,sciuridae,1,0,15.5,260,0.5,0,0,2,1,39.5,5,105,0,0,0,0,0,0,0,0,0,0,0,0,1
692,Sylvilagus obscurus,mammalia,lagomorpha,leporidae,0,0,1,408,0.3785,0,0,2,1,28,3.5,24.5,0,0,0,0,0,0,0,0,0,0,0,1,0
693,Cercopithecus lomamiensis,mammalia,primates,cercopithecidae,1,1,28,52.5,5,1,0,2,1,165,1,497.5637255,1,0,0,0,0,0,0,0,0,0,0,0,1
694,Sciurus aureogaster,mammalia,rodentia,sciuridae,1,0,6,271,0.5275,0,0,2,1,44.67741935,3,60.89285714,0,0,0,0,0,0,0,0,0,0,0,0,1
695,Lepus brachyurus,mammalia,lagomorpha,leporidae,1,0,4,49.5,1.5,0,0,2,1,44,3.5,27.16666667,0,0,1,0,0,0,0,0,0,0,0,1,0
696,Hyperoodon planifrons,mammalia,artiodactyla,ziphiidae,1,0,43.5,650,7000,1,0,1,1,252.5859375,1,365.5171233,1,1,0,0,1,0,0,0,1,0,0,1,0
697,Tupaia belangeri,mammalia,scandentia,tupaiidae,1,0,7,33.5,0.16,1,0,0,0,43,3,55,1,1,1,1,1,1,1,1,0,0,0,1,1
698,Bubalus bubalis,mammalia,artiodactyla,bovidae,1,1,27,297.2413793,425,1,1,2,1,310,1,225,0,0,1,0,0,0,0,0,0,0,0,0,1
699,Dipodomys merriami,mammalia,rodentia,heteromyidae,1,0,9,35,0.045,0,1,2,1,30,4,28.5,0,0,0,0,0,0,0,0,0,1,0,0,1
700,Saimiri oerstedii,mammalia,primates,cebidae,0,1,17.5,278.5,0.775,1,0,0,1,180,1,365,0,0,0,0,0,0,0,0,0,0,0,0,1
701,Gazella spekei,mammalia,artiodactyla,bovidae,0,1,12,100,20,1,0,2,1,195,1,365.5171233,1,0,0,0,0,0,0,0,0,1,0,0,1
702,Neotamias amoenus,mammalia,rodentia,sciuridae,1,0,4,213,0.051,0,0,0,1,30,5.5,70,0,0,0,0,0,0,0,0,0,0,0,1,0
703,Neotamias dorsalis,mammalia,rodentia,sciuridae,1,0,12,233,0.0675,0,0,2,1,28,5,43,0,0,0,0,0,0,0,0,0,0,0,1,0
704,Tachyoryctes macrocephalus,mammalia,rodentia,spalacidae,0,1,2,236.5,0.545,0,0,2,1,43,1.5,50,1,0,0,0,0,0,0,0,0,0,0,0,1
705,Cynomys leucurus,mammalia,rodentia,sciuridae,0,0,4,357,1.1875,1,0,2,1,30,5,31.5,0,0,0,0,0,0,0,0,0,1,0,1,0
706,Antechinus swainsonii,mammalia,dasyuromorphia,dasyuridae,1,0,2,128,0.053,0,0,0,1,32.5,7,98,0,0,0,0,1,0,0,0,0,0,0,1,0
707,Sapajus flavius,mammalia,primates,cebidae,0,1,24.43410853,37.5,2.5,1,0,0,1,168.9444444,1.234848485,497.5637255,0,0,0,0,0,0,0,0,0,0,0,0,1
708,Cercopithecus diana,mammalia,primates,cercopithecidae,0,1,20,47.5,5.5,1,0,0,1,150,1,497.5637255,1,0,0,0,0,0,0,0,0,0,0,0,1
709,Macroglossus minimus,mammalia,chiroptera,pteropodidae,1,0,18.68421053,72.5,0.018,0,1,2,1,120,1,65,0,0,1,0,1,0,0,0,0,0,0,0,1
710,Equus hemionus onager,mammalia,perissodactyla,equidae,1,1,40,200,230,1,0,2,1,366.5,1,730,0,0,1,0,0,0,0,0,0,1,0,1,0
711,Cephalopachus bancanus,mammalia,primates,tarsiidae,0,1,14.5,137.5,0.128,0,1,0,0,178,1,80,0,0,1,0,0,0,0,0,0,0,0,0,1
712,Cynomys gunnisoni,mammalia,rodentia,sciuridae,0,0,5.5,33.5,0.5,1,0,2,1,30,4.5,60.89285714,0,0,0,0,0,0,0,0,0,0,0,1,0
713,Helogale parvula,mammalia,carnivora,herpestidae,1,0,14,23,0.28,1,0,0,1,53,5,70,1,0,0,0,0,0,0,0,0,0,0,0,1
714,Peromyscus truei,mammalia,rodentia,cricetidae,1,0,7.86259542,201,0.0225,0,1,0,1,33,4.5,24.5,0,0,0,0,0,0,0,0,0,0,0,1,0
715,Macaca cyclopis,mammalia,primates,cercopithecidae,1,0,24.43410853,55,8.5,1,0,0,1,150,1,730,0,0,1,0,0,0,0,0,0,0,0,1,0
716,Hylobates albibarbis,mammalia,primates,hylobatidae,0,1,25,53,6,1,0,2,0,168.9444444,1.234848485,497.5637255,0,0,1,0,0,0,0,0,0,0,0,0,1
717,Arvicola amphibius,mammalia,rodentia,cricetidae,1,0,17,18,0.3055,1,0,2,1,21,4.658914729,17.5,0,0,1,1,0,0,0,0,1,0,0,1,0
718,Alouatta pigra,mammalia,primates,atelidae,0,1,24.43410853,580,8.5,1,0,2,1,180,1,360,0,0,0,0,0,0,0,0,0,0,0,0,1
719,Saguinus mystax,mammalia,primates,callitrichidae,0,0,20,61,0.511,1,0,0,1,145,2,497.5637255,0,0,0,0,0,0,0,0,0,0,0,0,1
720,Damaliscus pygargus,mammalia,artiodactyla,bovidae,1,0,17,165,102.5,1,0,2,1,225,1,365.5171233,1,0,0,0,0,0,0,0,0,0,0,1,0
721,Propithecus tattersalli,mammalia,primates,indriidae,0,1,18.5,46,3,1,0,2,1,180,1,150,1,0,0,0,0,0,0,0,0,0,0,0,1
722,Kobus leche,mammalia,artiodactyla,bovidae,0,0,15,297.2413793,95,1,0,2,1,225,1,165,1,0,0,0,0,0,0,0,0,0,0,0,1
723,Naemorhedus caudatus,mammalia,artiodactyla,bovidae,0,1,16,297.2413793,27,1,0,2,1,255,2,365,0,0,1,0,0,0,0,0,0,0,0,1,0
724,Trachypithecus pileatus,mammalia,primates,cercopithecidae,0,1,11,64.5,11.5,1,0,2,1,200,1,497.5637255,0,0,1,0,0,0,0,0,0,0,0,0,1
